0,-77.200066435293,-202.954344496667
1.95360195360195,-77.1556052863188,-196.512065965674
3.90720390720391,-77.0334311961595,-196.0680185783
5.86080586080586,-76.86289133254,-202.676516570111
7.81440781440781,-76.680959104235,-197.069220015162
9.76800976800977,-76.5205785524112,-195.732384220212
11.7216117216117,-76.4021818298678,-201.948411616913
13.6752136752137,-76.330208785126,-197.74356844333
15.6288156288156,-76.2945362535834,-195.500859954937
17.5824175824176,-76.2758297342185,-200.986292598197
19.5360195360195,-76.2531570099441,-198.53689065211
21.4896214896215,-76.2113617330901,-195.370882518136
23.4432234432234,-76.1454630187838,-199.972693043415
25.3968253968254,-76.0606436082074,-199.441358283403
27.3504273504273,-75.9686408520745,-195.340227802787
29.3040293040293,-75.8828119289347,-199.011311505343
31.2576312576313,-75.8139488050073,-200.43093239551
33.2112332112332,-75.7678071675227,-195.409345434659
35.1648351648352,-75.7443547252429,-198.149865854653
37.1184371184371,-75.7383259295076,-201.434752240677
39.0720390720391,-75.7406320806272,-195.578118585366
41.025641025641,-75.7402585714975,-197.403815336958
42.979242979243,-75.7263291595483,-202.316309460213
44.9328449328449,-75.6900006651569,-195.850095647887
46.8864468864469,-75.6258394379594,-196.7766427376
48.8400488400488,-75.5324209419633,-202.862876539777
50.7936507936508,-75.4121069179239,-196.227838466244
52.7472527472527,-75.2701917141371,-196.264517723829
54.7008547008547,-75.1137367500926,-202.885952104818
56.6544566544567,-74.9503877609533,-196.716403305046
58.6080586080586,-74.7873662833716,-195.863164031588
60.5616605616606,-74.6307399228405,-202.373735370254
62.5152625152625,-74.4850326896681,-197.320690260629
64.4688644688645,-74.3531964753694,-195.568125065356
66.4224664224664,-74.2368860322802,-201.503513961596
68.3760683760684,-74.1368779370323,-198.044176344831
70.3296703296703,-74.0534177702232,-195.375628994548
72.2832722832723,-73.9863315195484,-200.490236334996
74.2368742368742,-73.9348880547021,-198.886165426033
76.1904761904762,-73.8975606878556,-195.283529751264
78.1440781440781,-73.8719021072561,-199.481563749864
80.0976800976801,-73.8546776178854,-199.832965616748
82.051282051282,-73.8422484472741,-195.29056318765
84.004884004884,-73.8310614173248,-198.552094695721
85.958485958486,-73.8180605849071,-200.84311481318
87.9120879120879,-73.8008935408351,-195.397203377088
89.8656898656899,-73.7778803034105,-197.732578995523
91.8192918192918,-73.7477843333524,-201.82026341271
93.7728937728938,-73.7094595815002,-195.604939248294
95.7264957264957,-73.6614706349488,-197.03128081448
97.6800976800977,-73.6018108180435,-202.588185577488
99.6336996336996,-73.5278522875797,-195.916822881582
101.587301587302,-73.4366125111851,-196.447496268353
103.540903540904,-73.3253029934822,-202.922275162992
105.494505494505,-73.1919859272407,-196.337117517046
107.448107448107,-73.0360873664177,-195.977125815229
109.401709401709,-72.8585631158743,-202.690914034124
111.355311355311,-72.6616672423859,-196.870752465168
113.308913308913,-72.4484403404269,-195.61520789776
115.262515262515,-72.2221221367296,-201.97866135433
117.216117216117,-71.9856742808718,-197.523000132797
119.169719169719,-71.7415127929943,-195.357786121704
121.123321123321,-71.4914498471432,-201.004663914292
123.076923076923,-71.2367680939359,-198.296751171534
125.030525030525,-70.978319190465,-195.201625693636
126.984126984127,-70.7165646351982,-199.962964138672
128.937728937729,-70.4515519240341,-199.188061396697
130.891330891331,-70.1828959610252,-195.145043635945
132.844932844933,-69.9098532568024,-198.967723252621
134.798534798535,-69.6315129456656,-200.17532264071
136.752136752137,-69.3470316665384,-195.187370883
138.705738705739,-69.055789076775,-198.070287119184
140.659340659341,-68.7573784929768,-201.199136437857
142.612942612943,-68.4514424228485,-195.329872095322
144.566544566545,-68.13744709535,-197.289485853485
146.520146520147,-67.8145132116064,-202.130361605011
148.473748473748,-67.4813752600314,-195.574789834561
150.42735042735,-67.1364576706104,-196.628797536291
152.380952380952,-66.7779830166771,-202.758999742266
154.334554334554,-66.4040170678281,-195.924247676682
156.288156288156,-66.0124175279266,-196.080759258943
158.241758241758,-65.600723993813,-202.857680655105
160.19536019536,-65.1660268668951,-196.38936557944
162.148962148962,-64.7048072235085,-195.653202461714
164.102564102564,-64.2127672071691,-202.403999048441
166.056166056166,-63.684668859644,-196.961995222079
168.009768009768,-63.1127321947621,-195.317850093679
169.96336996337,-62.472559991404,-201.511031550559
171.916971916972,-61.6514827951369,-197.668722333321
173.870573870574,-60.2473753342587,-195.101593937306
175.824175824176,-57.5441403364286,-200.479200138631
177.777777777778,-53.4656988823139,-198.488942599203
179.73137973138,-48.8708796195847,-194.972727145512
181.684981684982,-44.4445885093376,-199.414277720882
183.638583638584,-40.4432860526516,-199.43296206081
185.592185592186,-36.9297804873613,-194.950275057247
187.545787545788,-33.9061821627157,-198.438202619437
189.499389499389,-31.3586842108909,-200.459780747755
191.452991452991,-29.2711903092904,-195.023578102115
193.406593406593,-27.629357756652,-197.568318537496
195.360195360195,-26.4217001471417,-201.492576369457
197.313797313797,-25.6397873439105,-195.199160398188
199.267399267399,-25.2781922623973,-196.82121868438
201.221001221001,-25.3343986571927,-202.364841251913
203.174603174603,-25.8087396261483,-195.477776353421
205.128205128205,-26.7043833777523,-196.192919614557
207.081807081807,-28.0273542412017,-202.832800505477
209.035409035409,-29.7865407392101,-195.864821947574
210.989010989011,-31.9935605122822,-195.679964608759
212.942612942613,-34.6621327171198,-202.708475335746
214.896214896215,-37.8059836820599,-196.366389130554
216.849816849817,-41.4324377010381,-195.27718932554
218.803418803419,-45.5230905293251,-202.030287391385
220.757020757021,-49.9767360005597,-196.987953888398
222.710622710623,-54.4658545854799,-194.9790987144
224.664224664225,-58.2793936408408,-201.026980536472
226.617826617827,-60.7607954650114,-197.737132028981
228.571428571429,-62.1354868734753,-194.783176887251
230.525030525031,-63.0043131174096,-199.9242337922
232.478632478632,-63.6871499123958,-198.614058088629
234.432234432234,-64.2885341299791,-194.686427060359
236.385836385836,-64.8405504137744,-198.858792148378
238.339438339438,-65.3549180778606,-199.609660818153
240.29304029304,-65.8371568461565,-194.68856178357
242.246642246642,-66.2909347209694,-197.891945973364
244.200244200244,-66.7195229929903,-200.681716059747
246.153846153846,-67.1261064508689,-194.790371266116
248.107448107448,-67.5136404888615,-197.046015069235
250.06105006105,-67.8845963055701,-201.724899427221
252.014652014652,-68.2407919881838,-194.993680501178
253.968253968254,-68.583401560234,-196.323421082374
255.921855921856,-68.9131199213347,-202.533616413353
257.875457875458,-69.230380324009,-195.302823571269
259.82905982906,-69.5355119170234,-195.721000642289
261.782661782662,-69.8287869377054,-202.837442942222
263.736263736264,-70.1103970358884,-195.722982115761
265.689865689866,-70.3804531712677,-195.232877296987
267.643467643468,-70.6390841210399,-202.49271164787
269.59706959707,-70.8866280934507,-196.2610948897
271.550671550672,-71.1238257332776,-194.853271088695
273.504273504273,-71.3518897960043,-201.629366225982
275.457875457875,-71.5723712447041,-196.925162295381
277.411477411477,-71.7868393842292,-194.57785610032
279.365079365079,-71.9964901573924,-200.517325468641
281.318681318681,-72.2018410876501,-197.722458185023
283.272283272283,-72.4026418104546,-194.403338009055
285.225885225885,-72.5980378239151,-199.367758863493
287.179487179487,-72.7869123589355,-198.655012140051
289.133089133089,-72.9682544961047,-194.327659428731
291.086691086691,-73.1414083662147,-198.290456616928
293.040293040293,-73.3061470120519,-199.71091303544
294.993894993895,-73.4626213286694,-194.351209602029
296.947496947497,-73.6112782775875,-197.330066816657
298.901098901099,-73.7527984498414,-200.837964853905
300.854700854701,-73.8880273390091,-194.474479716957
302.808302808303,-74.0178480649304,-196.497101407216
304.761904761905,-74.1429903568161,-201.905064055229
306.715506715507,-74.2638407056952,-194.701165466245
308.669108669109,-74.3803433390302,-195.790955604407
310.622710622711,-74.4920420194017,-202.659580466611
312.576312576313,-74.5982478408353,-195.035452246719
314.529914529914,-74.6982782933092,-195.205059937487
