0,-1.47225242642384,-32.3414297330041,-32.2285980691987,-21.2086967169049,-21.5725506797306,-14.2643978430492,-8.09155190838754
1.95360195360195,-1.56910098589248,-32.3378007086995,-32.2349667566856,-21.206356564097,-21.5568702122284,-14.1927767110354,-8.0233118634722
3.90720390720391,-1.85457342305136,-32.3275877141258,-32.2517019380834,-21.1998603443138,-21.5121371204865,-13.9876545493983,-7.85304363706024
5.86080586080586,-2.31322530032941,-32.3127257825876,-32.2726505385129,-21.1906735873387,-21.4440491626032,-13.6750211199502,-7.66308353053677
7.81440781440781,-2.91879075650689,-32.2961082518479,-32.2903294477264,-21.1808955943762,-21.3587627345117,-13.2895879019762,-7.54304420436307
9.76800976800977,-3.63422753371418,-32.2810221943121,-32.2987762232764,-21.1728095275856,-21.2598980948788,-12.8672010880603,-7.56287425890412
11.7216117216117,-4.41349166684449,-32.270411948677,-32.2955502425523,-21.1684026111746,-21.1468400497548,-12.4398201064424,-7.76650671578091
13.6752136752137,-5.20637937964688,-32.266233272751,-32.282101721965,-21.1689789575361,-21.0147770437884,-12.0332027926472,-8.17617587828965
15.6288156288156,-5.96664921518095,-32.2691913872225,-32.2625351450694,-21.1749242042075,-20.8561641245403,-11.6663431354114,-8.79874344110647
17.5824175824176,-6.66104915362843,-32.278975893838,-32.2414771839778,-21.1856000180836,-20.6629995758091,-11.3518477497905,-9.63074480536125
19.5360195360195,-7.27471543057015,-32.2948318872787,-32.222042819062,-21.1993353357344,-20.4292811848989,-11.0968413506032,-10.6618583120718
21.4896214896215,-7.80972046107149,-32.3161430820833,-32.2047863786285,-21.2135507550224,-20.1529844775483,-10.9041770509057,-11.8773718139996
23.4432234432234,-8.27807227522567,-32.3427526732852,-32.1881018998102,-21.2251059908979,-19.836887901378,-10.7737232426979,-13.2601789550557
25.3968253968254,-8.69377795049814,-32.3749264805858,-32.1698585786646,-21.2308950997898,-19.4878254763574,-10.7034841731249,-14.7925060941198
27.3504273504273,-9.0678667971851,-32.4130089300836,-32.1493486462248,-21.2285522887606,-19.1145843179206,-10.690402078465,-16.4572148517317
29.3040293040293,-9.40735332515817,-32.4568785086653,-32.1283564941459,-21.2170205782086,-18.7253407876514,-10.7308732146363,-18.2383346442149
31.2576312576313,-9.7168428608893,-32.5053477614329,-32.1106703089491,-21.1967945460249,-18.325754705336,-10.8211640835854,-20.1206026896706
33.2112332112332,-10.0007525758641,-32.5557216264639,-32.1003707208218,-21.1698210394842,-17.9184763142397,-10.9578942216353,-22.0882092577997
35.1648351648352,-10.2645535673554,-32.6037491468391,-32.0999806076144,-21.1391550170395,-17.5041242890019,-11.1385355328737,-24.1234197486037
37.1184371184371,-10.514448353074,-32.6440818926955,-32.1095352083919,-21.1084375140522,-17.0831278345201,-11.36163495242,-26.2059340157485
39.0720390720391,-10.7558998643444,-32.671146950976,-32.126977910345,-21.0811908979647,-16.6574822902659,-11.6264521410531,-28.313540995668
41.025641025641,-10.991960132189,-32.68023901895,-32.1495026624435,-21.0599666495876,-16.2316170920373,-11.9320174568342,-30.4239198828419
42.979242979243,-11.2223082833968,-32.6686957270281,-32.1749759253163,-21.04554935544,-15.8121479182952,-12.276062231035,-32.516741197272
44.9328449328449,-11.4435145421775,-32.637034684462,-32.2025938593752,-21.0365713828962,-15.4069102608335,-12.6544997973229,-34.5750723284146
46.8864468864469,-11.6505387431832,-32.5896968942578,-32.2324324930273,-21.029850862388,-15.0239287582812,-13.061920917622,-36.5856719933716
48.8400488400488,-11.8389715063178,-32.5347763655229,-32.2642299198613,-21.0214709513713,-14.6707622504543,-13.4929922989724,-38.5385800314138
50.7936507936508,-12.0071575863859,-32.4823262749447,-32.2961853509935,-21.0081963626284,-14.3542441292776,-13.9440547005764,-40.4267716024592
52.7472527472527,-12.1573131882724,-32.4416175090553,-32.3245316561575,-20.9885592057501,-14.080356489958,-14.4140215659467,-42.2463651349331
54.7008547008547,-12.2951818303199,-32.4184888080971,-32.344204418806,-20.9631025863268,-13.8539808712324,-14.9040696077532,-43.9973071788603
56.6544566544567,-12.4284579246044,-32.4139962826842,-32.3503509314174,-20.9338015821658,-13.6784628948638,-15.4163415354833,-45.6839625430084
58.6080586080586,-12.5647039893561,-32.4248742746651,-32.3399891783199,-20.9031726332557,-13.5551194474975,-15.9524274756269,-47.3147916490909
60.5616605616606,-12.7095253835649,-32.4453478663854,-32.3130657983866,-20.8736188984914,-13.4828751536024,-16.5124103576003,-48.9004707001604
62.5152625152625,-12.865453350975,-32.4692062471908,-32.2725130011752,-20.8471616919609,-13.4581376835545,-17.0948235749175,-50.4504665723227
64.4688644688645,-13.0316214474827,-32.4911521022487,-32.2234315653832,-20.8253136210363,-13.47490057764,-17.6973104364728,-51.9689300134545
66.4224664224664,-13.2041148173031,-32.5071890179395,-32.1718614697048,-20.8088489687831,-13.5250140700427,-18.3174240052522,-53.4513927325729
68.3760683760684,-13.3768579521694,-32.5145757225885,-32.1235645199212,-20.7975677749227,-13.598656928848,-18.953035571311,-54.8839489297975
70.3296703296703,-13.5429536390479,-32.5120094302596,-32.0829927448881,-20.790403292319,-13.6852019073539,-19.6021788629999,-56.2462298514563
72.2832722832723,-13.6961870079577,-32.5001483213287,-32.0524515374152,-20.7860348525095,-13.7745878827022,-20.2625868311674,-57.5181250710956
74.2368742368742,-13.8314652869875,-32.4819403666118,-32.0315319880969,-20.7836214986796,-13.8584957101823,-20.9313730488175,-58.6878011505465
76.1904761904762,-13.940777413848,-32.4621356476511,-32.0170711864104,-20.7827984527019,-13.9287258819786,-21.6051310142131,-59.7567224490355
78.1440781440781,-13.9982053652891,-32.4459053293143,-32.0039571915808,-20.7820494242035,-13.9677180150506,-22.2802835411102,-60.7385961402224
