350,349.69474969475
525,525.518925518925
700,699.389499389499
875,875.213675213675
1050,1051.03785103785
1225,1224.90842490842
1400,1400.7326007326
343.103448275862,343.833943833944
514.655172413793,515.750915750916
686.206896551724,685.714285714286
857.758620689655,857.631257631258
1029.31034482759,1029.54822954823
1200.86206896552,1201.4652014652
1372.41379310345,1373.38217338217
336.206896551724,336.019536019536
504.310344827586,504.029304029304
672.413793103448,672.039072039072
840.51724137931,840.04884004884
1008.62068965517,1008.05860805861
1176.72413793103,1178.02197802198
1344.8275862069,1346.03174603175
329.310344827586,330.15873015873
493.965517241379,494.261294261294
658.620689655172,658.363858363858
823.275862068965,824.420024420024
987.931034482758,988.522588522589
1152.58620689655,1152.62515262515
1317.24137931034,1318.68131868132
322.413793103448,322.344322344322
483.620689655172,484.493284493284
644.827586206897,644.688644688645
806.034482758621,806.837606837607
967.241379310345,967.032967032967
1128.44827586207,1129.18192918193
1289.65517241379,1289.37728937729
315.51724137931,316.483516483516
473.275862068966,472.771672771673
631.034482758621,631.013431013431
788.793103448276,789.255189255189
946.551724137931,947.496947496947
1104.31034482759,1103.7851037851
1262.06896551724,1262.02686202686
308.620689655172,308.669108669109
462.931034482759,463.003663003663
617.241379310345,617.338217338217
771.551724137931,771.672771672772
925.862068965517,926.007326007326
1080.1724137931,1080.34188034188
1234.48275862069,1234.67643467643
301.724137931034,300.854700854701
452.586206896552,453.235653235653
603.448275862069,603.663003663004
754.310344827586,754.090354090354
905.172413793103,904.517704517704
1056.03448275862,1056.89865689866
1206.89655172414,1207.32600732601
294.827586206897,294.993894993895
442.241379310345,441.514041514041
589.655172413793,589.98778998779
737.068965517241,736.507936507937
884.48275862069,884.981684981685
1031.89655172414,1031.50183150183
1179.31034482759,1179.97557997558
287.931034482759,287.179487179487
431.896551724138,431.746031746032
575.862068965517,576.312576312576
719.827586206897,720.879120879121
863.793103448276,863.492063492063
1007.75862068965,1008.05860805861
1151.72413793103,1152.62515262515
281.034482758621,281.318681318681
421.551724137931,421.978021978022
562.068965517241,562.637362637363
702.586206896552,703.296703296703
843.103448275862,843.956043956044
983.620689655172,984.615384615385
1124.13793103448,1125.27472527473
274.137931034483,273.504273504273
411.206896551724,412.210012210012
548.275862068966,548.962148962149
685.344827586207,685.714285714286
822.413793103448,822.466422466422
959.48275862069,959.218559218559
1096.55172413793,1097.9242979243
267.241379310345,267.643467643468
400.862068965517,400.4884004884
534.48275862069,535.286935286935
668.103448275862,668.131868131868
801.724137931034,802.930402930403
935.344827586207,935.775335775336
1068.96551724138,1068.62026862027
260.344827586207,259.82905982906
390.51724137931,390.720390720391
520.689655172414,521.611721611722
650.862068965517,650.549450549451
781.034482758621,781.440781440781
911.206896551724,912.332112332112
1041.37931034483,1041.26984126984
253.448275862069,253.968253968254
380.172413793103,380.952380952381
506.896551724138,507.936507936508
633.620689655172,632.967032967033
760.344827586207,759.95115995116
887.068965517241,886.935286935287
1013.79310344828,1013.91941391941
246.551724137931,246.153846153846
369.827586206897,369.230769230769
493.103448275862,492.307692307692
616.379310344828,617.338217338217
739.655172413793,740.41514041514
862.931034482759,863.492063492063
986.206896551724,986.568986568987
239.655172413793,240.29304029304
359.48275862069,359.462759462759
479.310344827586,478.632478632479
599.137931034483,599.7557997558
718.965517241379,718.925518925519
838.793103448276,838.095238095238
958.620689655173,959.218559218559
232.758620689655,232.478632478632
349.137931034483,349.69474969475
465.51724137931,464.957264957265
581.896551724138,582.173382173382
698.275862068966,699.389499389499
814.655172413793,814.652014652015
931.03448275862,931.868131868132
225.862068965517,226.617826617827
338.793103448276,339.92673992674
451.724137931035,451.282051282051
564.655172413793,564.590964590965
677.586206896552,677.899877899878
790.517241379311,791.208791208791
903.448275862069,904.517704517704
218.965517241379,218.803418803419
328.448275862069,328.205128205128
437.931034482759,437.606837606838
547.413793103448,547.008547008547
656.896551724138,656.410256410256
766.379310344828,765.811965811966
875.862068965517,875.213675213675
212.068965517241,212.942612942613
318.103448275862,318.437118437118
424.137931034483,423.931623931624
530.172413793103,531.379731379731
636.206896551724,636.874236874237
742.241379310345,742.368742368742
848.275862068966,847.863247863248
205.172413793103,205.128205128205
307.758620689655,308.669108669109
410.344827586207,410.25641025641
512.931034482759,513.797313797314
615.51724137931,615.384615384615
718.103448275862,718.925518925519
820.689655172414,820.51282051282
198.275862068966,199.267399267399
297.413793103448,296.947496947497
396.551724137931,396.581196581197
495.689655172414,496.214896214896
594.827586206897,595.848595848596
693.96551724138,693.528693528693
793.103448275862,793.162393162393
191.379310344828,191.452991452991
287.068965517241,287.179487179487
382.758620689655,382.905982905983
478.448275862069,478.632478632479
574.137931034483,574.358974358974
669.827586206897,670.08547008547
765.51724137931,765.811965811966
184.48275862069,183.638583638584
276.724137931034,277.411477411477
368.965517241379,369.230769230769
461.206896551724,461.050061050061
553.448275862069,552.869352869353
645.689655172414,646.642246642247
737.931034482759,738.461538461538
177.586206896552,177.777777777778
266.379310344827,265.689865689866
355.172413793103,355.555555555556
443.965517241379,443.467643467643
532.758620689655,533.333333333333
621.551724137931,621.245421245421
710.344827586207,711.111111111111
170.689655172414,169.96336996337
256.034482758621,255.921855921856
341.379310344827,341.880341880342
426.724137931034,425.885225885226
512.068965517241,511.843711843712
597.413793103448,597.802197802198
682.758620689655,683.760683760684
163.793103448276,164.102564102564
245.689655172414,246.153846153846
327.586206896552,328.205128205128
409.48275862069,410.25641025641
491.379310344828,492.307692307692
573.275862068966,572.405372405372
655.172413793104,654.456654456654
156.896551724138,156.288156288156
235.344827586207,236.385836385836
313.793103448276,314.529914529914
392.241379310345,392.673992673993
470.689655172414,470.818070818071
549.137931034483,548.962148962149
627.586206896552,627.106227106227
150,150.42735042735
225,224.664224664225
300,300.854700854701
375,375.091575091575
450,449.328449328449
525,525.518925518925
600,599.7557997558
